City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
267,Natal,BR,2023-03-31 20:56:00,-5.795,-35.2094,83.05,61,40,12.66
268,Port-Gentil,GA,2023-03-31 20:58:55,-0.7193,8.7815,82.36,83,20,5.75
269,Alice Springs,AU,2023-03-31 20:55:08,-23.7,133.8833,58.55,100,75,8.05
270,Marzuq,YE,2023-03-31 20:59:56,14.4,46.4667,74.07,72,30,8.1
271,San Jose,US,2023-03-31 20:55:56,37.3394,-121.895,64.99,48,20,5.99
272,Galiakot,IN,2023-03-31 20:59:56,23.5167,74.0,75.6,42,4,6.44
273,Port Hardy,CA,2023-03-31 20:57:25,50.6996,-127.4199,44.78,76,100,19.57
274,Kelo,TD,2023-03-31 20:59:56,9.3086,15.8066,88.45,15,7,3.22
275,Makakilo City,US,2023-03-31 20:57:11,21.3469,-158.0858,80.92,76,75,11.5
276,Tulun,RU,2023-03-31 20:59:57,54.5611,100.5792,12.27,88,99,2.82
277,Havoysund,NO,2023-03-31 20:55:06,70.9963,24.6622,28.63,68,100,32.26
278,Cam Ranh,VN,2023-03-31 20:59:57,11.9214,109.1591,75.16,88,20,3.44
279,Inhambane,MZ,2023-03-31 20:59:57,-23.865,35.3833,73.78,81,100,5.61
280,Clyde River,CA,2023-03-31 20:59:58,70.4692,-68.5914,-0.17,78,75,12.66
281,Waspan,NI,2023-03-31 20:59:58,14.7419,-83.9717,89.02,39,13,11.21
282,Nuuk,GL,2023-03-31 20:59:58,64.1835,-51.7216,22.87,49,6,11.99
283,Hadejia,NG,2023-03-31 20:59:58,12.4498,10.0444,81.9,14,30,8.37
284,Kavieng,PG,2023-03-31 20:59:59,-2.5744,150.7967,80.96,74,100,3.85
285,Mount Isa,AU,2023-03-31 20:46:31,-20.7333,139.5,71.37,35,81,5.75
286,Caala,AO,2023-03-31 20:59:59,-12.8525,15.5606,62.13,96,100,3.13
287,Tamworth,GB,2023-03-31 20:56:04,52.634,-1.6959,51.37,91,100,8.84
288,Ishigaki,JP,2023-03-31 20:59:59,24.3448,124.1572,68.13,88,100,2.3
289,Caceres,ES,2023-03-31 21:00:00,39.522,-6.3748,57.0,49,100,11.81
290,Lazaro Cardenas,MX,2023-03-31 20:51:42,17.9583,-102.2,85.96,44,19,11.43
291,Fare,PF,2023-03-31 20:51:44,-16.7,-151.0167,82.56,70,100,7.23
292,Camacupa,AO,2023-03-31 21:00:00,-12.0167,17.4833,61.66,97,100,3.0
293,Ville-Marie,CA,2023-03-31 21:00:01,47.3335,-79.433,31.6,99,100,6.8
294,Mana,GF,2023-03-31 21:00:02,5.6592,-53.7767,79.57,77,100,7.72
295,Flinders,AU,2023-03-31 21:00:03,-34.5833,150.8552,61.18,83,41,4.0
296,Ouallam,NE,2023-03-31 21:00:05,14.3188,2.0866,85.08,7,0,8.97
297,The Pas,CA,2023-03-31 21:00:06,53.8251,-101.2541,35.62,48,40,9.22
298,Ambam,CM,2023-03-31 21:00:06,2.3833,11.2833,69.19,98,62,2.51
299,Sale,MA,2023-03-31 21:00:07,34.0389,-6.8166,61.75,100,75,4.61
300,Lumeje,AO,2023-03-31 21:00:07,-11.55,20.7833,65.01,96,100,4.03
301,Wladyslawowo,PL,2023-03-31 20:58:41,54.7909,18.4009,46.54,98,100,5.97
302,Jablah,SY,2023-03-31 21:00:08,35.3614,35.9256,46.69,71,40,9.22
303,Pyay,MM,2023-03-31 21:00:08,18.8167,95.2167,77.77,61,4,2.06
304,Nioro,GM,2023-03-31 21:00:09,13.35,-15.75,81.99,48,47,13.56
305,Salamanca,ES,2023-03-31 21:00:13,40.8333,-6.0,51.8,72,100,12.77
306,Gunjur,GM,2023-03-31 21:00:15,13.2019,-16.7339,75.27,83,76,6.91
307,Salvador,SV,2023-03-31 21:00:15,13.8333,-88.9167,90.05,13,3,7.81
308,Micheweni,TZ,2023-03-31 21:00:15,-4.9667,39.8333,83.08,73,8,10.04
309,Vidim,RU,2023-03-31 21:00:16,56.4088,103.1106,2.93,98,92,2.51
310,Buala,SB,2023-03-31 21:00:19,-8.145,159.5921,82.27,75,63,3.94
311,Ngaoundere,CM,2023-03-31 21:00:22,7.3167,13.5833,78.89,21,96,2.55
312,Porto Santo,PT,2023-03-31 21:00:24,33.072,-16.3415,64.78,88,20,8.05
313,Bethel,US,2023-03-31 20:49:26,41.3712,-73.414,48.88,57,100,9.22
314,Bom Jesus,BR,2023-03-31 21:00:36,-9.0744,-44.3586,84.0,42,94,4.5
315,Tessalit,ML,2023-03-31 21:00:36,20.1986,1.0114,79.77,8,0,13.31
316,Elat,IL,2023-03-31 21:01:36,29.5581,34.9482,62.44,36,0,9.22
317,Yermakovskoye,RU,2023-03-31 21:01:37,53.2831,92.4003,14.4,78,100,7.72
318,Quimper,FR,2023-03-31 21:01:37,48.0,-4.1,52.38,87,100,17.27
319,Cap Malheureux,MU,2023-03-31 21:01:37,-19.9842,57.6142,80.47,75,14,5.01
320,Talara,PE,2023-03-31 21:01:37,-4.5772,-81.2719,84.96,65,40,12.66
321,Zemio,CF,2023-03-31 21:01:37,5.0314,25.1361,71.91,79,41,4.99
322,Gillette,US,2023-03-31 21:01:38,44.2911,-105.5022,28.06,87,100,13.8
323,Braco Do Norte,BR,2023-03-31 21:00:49,-28.275,-49.1656,76.64,82,0,2.06
324,Kjollefjord,NO,2023-03-31 21:01:38,70.9457,27.3465,30.02,86,100,33.38
325,Shimoda,JP,2023-03-31 21:01:39,34.6667,138.95,51.1,70,0,5.28
326,Ayan,RU,2023-03-31 21:01:39,56.45,138.1667,15.98,98,100,0.47
327,College,US,2023-03-31 21:01:39,64.8569,-147.8028,24.58,69,75,4.61
328,Hinesburg,US,2023-03-31 21:01:40,44.3292,-73.1107,37.2,90,100,3.44
329,Santa Teresa,VE,2023-03-31 21:01:40,10.2341,-66.6631,83.21,59,96,7.96
330,Karratha,AU,2023-03-31 20:59:45,-20.7377,116.8463,81.39,73,68,6.58
331,Bara,NG,2023-03-31 21:01:41,10.3744,10.7288,83.59,12,95,8.32
332,Cayenne,GF,2023-03-31 21:01:41,4.9333,-52.3333,82.44,74,75,9.22
333,Marawi,PH,2023-03-31 21:01:42,7.9986,124.2928,68.13,95,98,0.98
334,Faya,SA,2023-03-31 21:01:42,18.3851,42.4509,60.91,82,11,6.46
335,Black River,JM,2023-03-31 21:01:42,18.0264,-77.8487,81.03,69,91,8.25
336,Pala,TD,2023-03-31 21:01:42,9.3642,14.9046,85.14,13,40,1.83
337,Houma,US,2023-03-31 21:01:42,29.5958,-90.7195,82.4,76,100,13.0
338,Teknaf,BD,2023-03-31 21:01:43,20.8624,92.3058,73.81,92,11,2.35
339,Ixtapa,MX,2023-03-31 21:00:41,20.7,-105.2,90.28,21,26,9.06
340,Elizabeth City,US,2023-03-31 21:01:43,36.2946,-76.2511,75.22,53,96,1.99
341,Tramandai,BR,2023-03-31 21:01:44,-29.9847,-50.1336,74.52,87,75,1.59
342,Upernavik,GL,2023-03-31 21:01:44,72.7868,-56.1549,-15.83,94,27,8.86
343,La Ronge,CA,2023-03-31 21:01:44,55.1001,-105.2842,34.05,51,75,9.22
344,Arkhara,RU,2023-03-31 21:01:44,49.4212,130.0842,37.92,46,33,15.46
345,Grand-Santi,GF,2023-03-31 21:01:45,4.25,-54.3833,79.65,78,99,3.18
346,Corinto,GR,2023-03-31 21:01:45,37.9407,22.9573,58.89,82,24,8.03
347,Starosubkhangulovo,RU,2023-03-31 21:01:45,53.1031,57.4423,35.96,86,100,6.62
348,Mahibadhoo,MV,2023-03-31 21:01:45,3.7833,72.9667,81.81,78,3,6.53
349,Svetlogorsk,BY,2023-03-31 21:01:46,52.6333,29.7333,36.19,100,100,4.36
350,Jawar,IN,2023-03-31 21:01:46,23.0,76.5,70.61,41,0,5.91
351,Dongkan,CN,2023-03-31 21:01:46,33.9997,119.8308,46.2,56,100,3.42
352,Gao,ML,2023-03-31 21:01:46,16.6362,1.637,79.0,7,0,14.0
353,Gat,IL,2023-03-31 20:57:42,31.61,34.7642,54.39,65,44,5.21
354,Matane,CA,2023-03-31 21:01:47,48.8286,-67.522,31.84,72,32,7.16
355,Doha,QA,2023-03-31 21:00:27,25.2867,51.5333,75.09,61,0,8.05
356,Panaba,MX,2023-03-31 21:01:47,21.2833,-88.2667,96.1,27,17,16.4
357,Waddan,LY,2023-03-31 21:01:48,29.1614,16.139,66.29,17,0,5.79
358,Champasak,LA,2023-03-31 21:01:13,14.75,106.0,70.38,97,16,2.48
359,Bubaque,GW,2023-03-31 21:02:48,11.2833,-15.8333,78.12,76,0,6.35
360,Nisia Floresta,BR,2023-03-31 21:02:49,-6.0911,-35.2086,83.21,74,14,7.63
361,Tiarei,PF,2023-03-31 21:02:49,-17.5333,-149.3333,87.82,72,100,6.49
362,Malanje,AO,2023-03-31 21:02:49,-9.5402,16.341,64.06,92,97,2.13
363,Riyadh,SA,2023-03-31 20:59:48,24.6877,46.7219,68.14,30,6,22.88
364,Mpika,ZM,2023-03-31 21:02:50,-11.8343,31.4529,62.58,98,100,1.25
365,Sinegorye,RU,2023-03-31 21:02:50,62.0788,150.477,15.12,89,99,4.94
366,Lorengau,PG,2023-03-31 21:02:50,-2.0226,147.2712,80.49,79,100,3.27
367,Uige,AO,2023-03-31 21:02:50,-7.6087,15.0613,66.67,98,78,1.59
368,Aranos,NA,2023-03-31 20:59:37,-24.1333,19.1167,72.91,18,18,12.95
369,Peniche,PT,2023-03-31 21:02:51,39.3558,-9.3811,59.29,86,100,7.96
370,Tabuk,PH,2023-03-31 21:02:51,17.4189,121.4443,71.89,94,62,1.52
371,Natitingou,BJ,2023-03-31 21:02:51,10.3042,1.3796,85.6,24,30,5.46
372,Parczew,PL,2023-03-31 21:02:52,51.6402,22.9006,50.61,88,100,10.13
373,Angoche,MZ,2023-03-31 21:02:52,-16.2325,39.9086,77.5,77,100,8.63
374,Fairbanks,US,2023-03-31 21:00:00,64.8378,-147.7164,24.6,69,75,4.61
375,Wapi Pathum,TH,2023-03-31 21:02:53,15.8452,103.3768,85.44,62,99,9.55
376,Komsomolskiy,UZ,2023-03-31 21:02:53,40.4272,71.7189,59.72,58,98,9.22
377,Jumla,NP,2023-03-31 21:02:53,29.2747,82.1838,37.11,85,73,4.47
378,Todos Santos,MX,2023-03-31 21:02:53,23.45,-110.2167,76.44,59,83,10.02
379,Samarai,PG,2023-03-31 21:02:54,-10.6167,150.6667,81.97,79,100,4.27
380,Zhangjiakou,CN,2023-03-31 21:02:54,40.81,114.8794,48.24,45,60,5.88
381,Almaznyy,RU,2023-03-31 21:02:54,48.0448,40.045,35.65,86,54,13.6
382,San Patricio,US,2023-03-31 21:02:54,28.017,-97.5169,91.18,47,100,13.31
383,Melfort,CA,2023-03-31 21:02:54,52.8667,-104.6177,28.53,59,82,13.8
384,Hofn,IS,2023-03-31 20:59:20,64.2539,-15.2082,44.46,96,100,17.63
385,San Vicente,AR,2023-03-31 20:58:55,-26.6167,-54.1333,80.73,53,51,4.0
386,Gori,GE,2023-03-31 21:02:55,41.9842,44.1158,33.64,75,98,13.31
387,Hamilton,US,2023-03-31 21:01:19,39.1834,-84.5333,59.99,88,100,7.0
388,Yaguajay,CU,2023-03-31 21:02:55,22.3272,-79.2378,83.75,57,36,20.69
389,Singkang,MY,2023-03-31 21:02:55,2.1006,102.7994,73.51,97,91,2.84
390,Moose Factory,CA,2023-03-31 21:02:56,51.2585,-80.6094,28.4,68,40,9.22
391,Mocuba,MZ,2023-03-31 21:02:56,-16.8392,36.9856,69.53,93,100,2.19
392,Crestview,US,2023-03-31 21:02:56,30.7621,-86.5705,77.18,76,100,14.97
393,Husavik,IS,2023-03-31 21:02:56,66.0449,-17.3389,37.04,98,100,11.56
394,Port Said,EG,2023-03-31 21:02:57,31.2565,32.2841,58.98,72,40,12.66
395,Montrose,US,2023-03-31 21:00:08,38.4166,-108.2673,36.81,46,86,14.61
396,Gravelbourg,CA,2023-03-31 21:02:57,49.8834,-106.5512,32.27,87,66,12.41
397,Brunsbuttel,DE,2023-03-31 21:02:57,53.9,9.15,50.32,95,100,3.0
398,Toora-Khem,RU,2023-03-31 21:02:57,52.4675,96.11,4.71,93,10,2.84
399,Concarneau,FR,2023-03-31 21:02:58,47.875,-3.9225,52.59,87,61,22.32
400,Chicama,PE,2023-03-31 21:02:58,-7.8447,-79.1469,84.74,62,90,11.1
401,Norman Wells,CA,2023-03-31 21:01:02,65.282,-126.8329,15.84,62,100,23.02
402,Srisailam,IN,2023-03-31 21:02:58,16.0833,78.8667,75.65,78,66,3.22
403,Vaitape,PF,2023-03-31 21:02:58,-16.5167,-151.75,82.6,70,100,6.76
404,Srivardhan,IN,2023-03-31 21:02:59,18.0333,73.0167,76.06,78,9,6.06
405,Asosa,ET,2023-03-31 21:02:13,10.0667,34.5333,72.27,16,100,2.93
406,Torbay,CA,2023-03-31 21:02:59,47.6666,-52.7314,32.58,75,20,9.22
407,Severo-Yeniseyskiy,RU,2023-03-31 21:02:59,60.3725,93.0408,-16.49,100,100,1.99
408,Bathsheba,BB,2023-03-31 21:04:00,13.2167,-59.5167,83.01,65,40,21.85
409,Narasannapeta,IN,2023-03-31 21:04:00,18.4167,84.05,80.33,79,99,4.94
410,Souillac,MU,2023-03-31 21:01:05,-20.5167,57.5167,79.18,89,75,10.36
411,Eureka,US,2023-03-31 21:00:11,40.8021,-124.1637,57.74,55,100,7.0
412,Dubrovka,RU,2023-03-31 21:00:17,53.6907,33.5071,33.31,67,84,6.71
413,Edson,CA,2023-03-31 21:04:01,53.5835,-116.4356,50.14,22,0,3.44
414,Miles City,US,2023-03-31 21:04:01,46.4083,-105.8406,32.97,80,100,4.61
415,Saint-Francois,FR,2023-03-31 21:04:01,46.4154,3.9054,49.44,74,75,13.8
416,Henties Bay,NA,2023-03-31 21:04:02,-22.116,14.2845,59.23,92,1,4.27
417,Shanghai,CN,2023-03-31 21:01:11,31.2222,121.4581,55.27,67,99,3.0
418,Les Cayes,HT,2023-03-31 20:59:37,18.2,-73.75,81.46,62,6,11.74
419,Kalmunai,LK,2023-03-31 21:04:03,7.4167,81.8167,77.49,84,19,4.47
420,Pontianak,ID,2023-03-31 21:04:03,-0.0333,109.3333,73.38,100,100,1.14
421,Nemuro,JP,2023-03-31 21:04:03,43.3236,145.575,35.58,89,100,17.05
422,Itanhem,BR,2023-03-31 21:04:04,-17.1664,-40.33,82.67,56,41,12.08
423,Aksarka,RU,2023-03-31 21:04:04,66.5606,67.7975,32.11,91,100,20.92
424,Meulaboh,ID,2023-03-31 21:04:04,4.1363,96.1285,76.26,89,100,2.91
425,Nhulunbuy,AU,2023-03-31 21:04:04,-12.2333,136.7667,75.81,94,100,0.0
426,Wanaka,NZ,2023-03-31 20:59:53,-44.7,169.15,51.12,91,100,1.99
427,Grafton,US,2023-03-31 21:04:05,42.207,-71.6856,48.11,49,100,14.97
428,Latung,PH,2023-03-31 21:04:05,5.5,120.8833,81.75,75,81,2.95
429,Northam,GB,2023-03-31 21:04:05,51.0333,-4.2167,50.4,96,100,23.55
430,Road Town,VG,2023-03-31 20:59:41,18.4167,-64.6167,80.64,61,20,12.66
431,Gushikawa,JP,2023-03-31 21:04:06,26.3544,127.8686,70.83,83,40,9.22
432,Gold Coast,AU,2023-03-31 20:59:32,-28.0,153.4333,69.01,75,100,4.61
433,Alta Floresta,BR,2023-03-31 21:04:07,-9.8756,-56.0861,93.02,55,40,2.3
434,Quepos,CR,2023-03-31 21:04:07,9.4236,-84.1652,85.12,60,74,4.81
435,Bilibino,RU,2023-03-31 21:04:07,68.0546,166.4372,16.34,95,100,0.81
436,Pleasanton,US,2023-03-31 21:04:07,37.6624,-121.8747,63.39,50,0,1.01
437,Port Lincoln,AU,2023-03-31 21:04:07,-34.7333,135.8667,58.77,64,95,13.29
438,Ashqelon,IL,2023-03-31 21:04:08,31.6693,34.5715,54.09,58,15,7.27
439,Serenje,ZM,2023-03-31 20:59:36,-13.2325,30.2352,61.43,99,100,3.91
440,Arawa,PG,2023-03-31 21:04:08,-6.2132,155.5367,78.26,89,100,1.79
441,Mantua,IT,2023-03-31 21:04:09,45.1667,10.7833,55.09,85,99,1.99
442,Behbahan,IR,2023-03-31 21:04:09,30.5959,50.2417,63.91,60,8,13.78
443,Mercedes,AR,2023-03-31 21:04:09,-34.6515,-59.4307,67.64,25,0,14.38
444,Smithers,CA,2023-03-31 21:04:09,54.7804,-127.1743,39.52,65,100,9.22
445,Port Blair,IN,2023-03-31 21:04:10,11.6667,92.75,77.4,84,100,5.32
446,Plattsburgh,US,2023-03-31 21:00:59,44.6995,-73.4529,36.32,88,100,8.05
447,Nova Borova,UA,2023-03-31 21:04:10,50.693,28.6345,43.27,92,96,7.63
448,Carman,CA,2023-03-31 21:04:10,49.4992,-98.0016,30.88,50,6,12.66
449,Iralaya,HN,2023-03-31 21:04:11,15.0,-83.2333,81.84,67,0,13.98
450,Markova,UA,2023-03-31 21:04:11,48.6758,24.4138,43.09,86,89,5.23
451,Caiaponia,BR,2023-03-31 21:04:11,-16.9567,-51.8103,79.21,61,9,1.97
452,Naze,JP,2023-03-31 21:05:11,28.3667,129.4833,61.72,86,6,5.23
453,La Primavera,CO,2023-03-31 21:05:12,5.4906,-70.4092,91.98,37,100,10.16
454,Yar-Sale,RU,2023-03-31 21:05:12,66.8333,70.8333,29.12,93,100,23.85
455,Ifakara,TZ,2023-03-31 21:05:12,-8.1333,36.6833,74.23,85,76,1.19
456,Moree,AU,2023-03-31 21:00:30,-29.4667,149.85,60.24,57,100,5.68
457,Fortuna,US,2023-03-31 21:05:13,40.5982,-124.1573,56.35,52,100,12.01
458,Sarapul,RU,2023-03-31 21:05:13,56.4763,53.7978,42.57,85,100,10.45
459,Askarovo,RU,2023-03-31 21:05:13,53.3372,58.5089,29.35,93,75,8.95
460,Rincon,US,2023-03-31 21:04:43,32.296,-81.2354,76.96,46,55,14.7
461,Ryomgard,DK,2023-03-31 21:05:14,56.3843,10.503,41.61,96,75,16.11
462,Plainview,US,2023-03-31 21:05:14,40.7765,-73.4673,52.02,66,100,11.5
463,Narsaq,GL,2023-03-31 21:05:14,60.9167,-46.05,34.02,71,52,3.53
464,Shelabolikha,RU,2023-03-31 21:05:15,53.4131,82.6167,14.47,90,12,3.94
465,Vernon,CA,2023-03-31 21:03:23,50.2581,-119.2691,52.41,36,100,6.91
466,Caxito,AO,2023-03-31 21:05:15,-8.5785,13.6643,75.79,91,89,1.59
467,Amapa,BR,2023-03-31 21:05:15,1.0,-52.0,73.78,98,100,3.47
468,Opuwo,NA,2023-03-31 21:05:16,-18.0607,13.84,70.36,38,56,5.77
469,Presidente Dutra,BR,2023-03-31 21:04:52,-5.29,-44.49,75.2,94,99,3.91
470,Felanitx,ES,2023-03-31 21:05:16,39.4696,3.1483,66.96,75,100,8.12
471,Topchanchi,IN,2023-03-31 21:05:16,23.9,86.2,70.14,69,98,7.49
472,Kurchum,KZ,2023-03-31 21:05:16,48.5722,83.6542,20.79,65,1,12.53
473,Takoradi,GH,2023-03-31 21:05:17,4.8845,-1.7554,80.26,84,36,5.03
474,Tucurui,BR,2023-03-31 21:05:17,-3.7661,-49.6725,75.99,93,98,2.08
475,Rawson,AR,2023-03-31 21:05:15,-43.3002,-65.1023,58.96,31,94,24.0
476,Baruun-Urt,MN,2023-03-31 21:05:17,46.6806,113.2792,46.06,63,100,4.65
477,Kushmurun,KZ,2023-03-31 21:04:54,52.4503,64.6311,29.14,75,100,12.97
478,Ambovombe,MG,2023-03-31 21:05:18,-25.1667,46.0833,74.23,87,92,10.4
479,Pierre,US,2023-03-31 21:05:18,44.3683,-100.351,25.86,91,100,24.16
480,Tyukhtet,RU,2023-03-31 21:05:18,56.5389,89.3011,-1.59,100,75,3.2
481,Tongzi,CN,2023-03-31 21:05:18,28.7829,105.0877,56.95,93,34,1.79
482,Dzhebariki-Khaya,RU,2023-03-31 21:05:19,62.2167,135.8,20.77,96,100,6.02
483,Camacha,PT,2023-03-31 21:04:16,33.0833,-16.3333,62.02,88,20,8.05
484,Whakatane,NZ,2023-03-31 21:05:19,-37.9585,176.9854,64.78,90,100,1.99
485,Saldanha,ZA,2023-03-31 21:05:19,-33.0117,17.9442,62.2,87,5,14.65
486,Hoquiam,US,2023-03-31 21:05:20,46.9809,-123.8893,46.38,89,100,13.8
487,Ust-Tsilma,RU,2023-03-31 21:05:20,65.441,52.1498,31.96,99,100,2.37
488,Dawlatabad,AF,2023-03-31 21:05:21,36.4141,64.9053,67.06,42,3,2.71
489,Merauke,ID,2023-03-31 21:05:04,-8.4667,140.3333,77.43,90,98,7.99
490,Nushki,PK,2023-03-31 21:05:21,29.5542,66.0215,67.48,30,25,6.04
491,Arman,RU,2023-03-31 21:05:22,59.7,150.1667,28.02,97,100,3.6
492,Srednekolymsk,RU,2023-03-31 21:05:22,67.45,153.6833,4.08,91,100,15.61
493,Amahai,ID,2023-03-31 21:04:38,-3.3333,128.9167,77.68,86,100,3.69
494,Kot Addu,PK,2023-03-31 21:05:23,30.4692,70.9671,63.86,79,88,7.67
495,Evensk,RU,2023-03-31 21:04:19,61.95,159.2333,21.94,91,100,3.76
496,Hervey Bay,AU,2023-03-31 21:00:37,-25.2986,152.8535,69.93,71,69,7.9
497,Rimavska Sobota,SK,2023-03-31 21:05:23,48.3828,20.0224,50.9,90,100,5.41
498,Qiongshan,CN,2023-03-31 21:05:23,20.0058,110.3542,73.38,100,75,2.24
499,Carutapera,BR,2023-03-31 21:05:24,-1.195,-46.02,76.26,90,100,7.58
500,Goure,NE,2023-03-31 21:05:24,13.9835,10.2704,78.4,12,100,9.75
501,Shigony,RU,2023-03-31 21:05:24,53.3875,48.6777,37.71,78,12,12.33
502,Murgab,TM,2023-03-31 21:06:25,37.4966,61.9714,66.07,39,55,11.5
503,Florianopolis,BR,2023-03-31 21:06:25,-27.6146,-48.5012,76.62,67,0,9.22
504,Varnavino,RU,2023-03-31 21:06:25,57.4035,45.0916,35.69,86,91,9.64
505,Mackay,AU,2023-03-31 21:06:25,-21.15,149.2,77.68,92,83,5.41
506,Kuching,MY,2023-03-31 21:06:26,1.55,110.3333,79.02,95,20,2.3
507,Biu,NG,2023-03-31 21:06:26,10.6129,12.1946,84.33,14,100,9.28
508,Launceston,AU,2023-03-31 21:06:26,-41.45,147.1667,42.15,80,4,4.61
509,Mareeba,AU,2023-03-31 21:06:27,-17.0,145.4333,73.44,94,30,2.01
510,Ambilobe,MG,2023-03-31 21:06:27,-13.2,49.05,74.46,96,29,1.39
511,Xining,CN,2023-03-31 21:05:04,36.6167,101.7667,42.17,35,90,1.77
512,Bull Savanna,JM,2023-03-31 21:06:27,17.8868,-77.5902,78.46,70,80,15.03
513,Salalah,OM,2023-03-31 21:06:28,17.0151,54.0924,82.49,74,40,6.91
514,Ahuimanu,US,2023-03-31 21:06:28,21.4447,-157.8378,82.11,79,75,11.5
515,Verkh-Usugli,RU,2023-03-31 21:06:28,52.7,115.1667,24.49,61,0,10.89
516,San Rafael,AR,2023-03-31 21:06:29,-34.6177,-68.3301,65.43,28,0,10.29
517,Lahij,YE,2023-03-31 21:06:29,13.1667,44.5833,79.95,70,25,5.21
518,Bilma,NE,2023-03-31 21:06:29,18.6853,12.9164,77.92,11,3,11.72
519,Maragogi,BR,2023-03-31 21:06:15,-9.0122,-35.2225,77.79,73,5,4.16
520,Loiza,PR,2023-03-31 21:06:30,18.4313,-65.8802,83.62,65,20,17.27
521,Neyshabur,IR,2023-03-31 21:04:57,36.2133,58.7958,61.75,32,23,7.02
522,Tromso,NO,2023-03-31 21:06:31,69.6496,18.957,30.22,80,75,6.91
523,Robertsport,LR,2023-03-31 21:06:31,6.7533,-11.3686,79.57,87,14,7.52
524,Sabha,LY,2023-03-31 21:06:32,27.0377,14.4283,65.57,14,0,7.09
525,Majene,ID,2023-03-31 21:06:32,-3.5403,118.9707,76.41,87,100,2.28
526,Oyama,JP,2023-03-31 21:06:32,36.3,139.8,56.59,48,0,3.76
527,Lindi,TZ,2023-03-31 21:06:32,-10.0,39.7167,74.03,97,68,3.96
528,Tiznit,MA,2023-03-31 21:06:33,29.5833,-9.5,72.88,18,0,2.8
529,Karpathos,GR,2023-03-31 21:06:33,35.507,27.2132,57.16,77,14,0.0
530,Beringovskiy,RU,2023-03-31 21:06:34,63.05,179.3167,19.47,86,38,7.47
531,Buritizeiro,BR,2023-03-31 21:06:34,-17.3511,-44.9622,81.5,27,2,4.65
532,Dubasari,MD,2023-03-31 21:06:34,47.2631,29.1608,41.79,90,46,2.17
533,Manzanillo,CU,2023-03-31 21:06:33,20.3433,-77.1167,89.94,40,43,0.94
534,Isangel,VU,2023-03-31 21:06:35,-19.55,169.2667,79.95,71,100,3.47
